Date,Open,High,Low,Close,Adj Close,Volume
2023-10-05,52.0,52.279998779296875,51.400001525878906,51.52000045776367,50.873939514160156,112600
2023-10-06,51.22999954223633,51.939998626708984,51.0,51.68000030517578,51.03193283081055,82700
2023-10-09,51.70000076293945,53.060001373291016,51.70000076293945,52.97999954223633,52.31562805175781,82300
2023-10-10,53.09000015258789,54.02000045776367,53.09000015258789,53.560001373291016,52.88835906982422,108800
2023-10-11,53.529998779296875,53.9900016784668,53.529998779296875,53.790000915527344,53.11547088623047,53300
2023-10-12,53.630001068115234,53.83000183105469,52.93000030517578,53.34000015258789,52.67111587524414,97400
2023-10-13,53.220001220703125,54.369998931884766,52.22999954223633,54.31999969482422,53.63882827758789,181400
2023-10-16,54.29999923706055,55.029998779296875,53.4900016784668,54.4900016784668,53.80669403076172,165800
2023-10-17,54.61000061035156,55.0,54.380001068115234,54.91999816894531,54.231300354003906,140400
2023-10-18,54.95000076293945,55.939998626708984,54.810001373291016,55.09000015258789,54.399169921875,153600
2023-10-19,54.7599983215332,55.25,54.220001220703125,54.869998931884766,54.18193054199219,130900
2023-10-20,55.11000061035156,55.33000183105469,54.61000061035156,54.61000061035156,53.92518997192383,104800
2023-10-23,54.52000045776367,54.72999954223633,53.349998474121094,53.41999816894531,52.7501106262207,111500
2023-10-24,53.689998626708984,53.83000183105469,52.95000076293945,53.380001068115234,52.71061325073242,66100
2023-10-25,53.189998626708984,54.25,52.849998474121094,53.9900016784668,53.31296157836914,80500
2023-10-26,54.130001068115234,54.91999816894531,53.90999984741211,54.720001220703125,54.033809661865234,88500
2023-10-27,54.560001373291016,54.939998626708984,53.810001373291016,53.91999816894531,53.243839263916016,72800
2023-10-30,53.959999084472656,54.209999084472656,53.650001525878906,54.040000915527344,53.36233901977539,74200
2023-10-31,54.060001373291016,55.560001373291016,54.0099983215332,55.349998474121094,54.655906677246094,95200
2023-11-01,55.47999954223633,55.58000183105469,53.779998779296875,54.38999938964844,53.70794677734375,160000
2023-11-02,51.130001068115234,52.77000045776367,45.349998474121094,45.470001220703125,44.899803161621094,609100
2023-11-03,46.279998779296875,46.439998626708984,45.0099983215332,45.13999938964844,44.573944091796875,376000
2023-11-06,45.20000076293945,46.29999923706055,44.810001373291016,45.66999816894531,45.097293853759766,279300
2023-11-07,45.75,46.0,44.060001373291016,44.2599983215332,43.70497512817383,271100
2023-11-08,44.540000915527344,44.66999816894531,43.09000015258789,43.560001373291016,43.013755798339844,301800
2023-11-09,43.9900016784668,44.560001373291016,43.7400016784668,44.209999084472656,43.65560531616211,188900
2023-11-10,44.25,45.189998626708984,44.150001525878906,45.13999938964844,44.573944091796875,147300
2023-11-13,45.189998626708984,45.43000030517578,44.209999084472656,44.47999954223633,43.922218322753906,193100
2023-11-14,44.86000061035156,45.5099983215332,44.630001068115234,45.5099983215332,45.111717224121094,182400
2023-11-15,45.5,46.11000061035156,45.20000076293945,45.61000061035156,45.210845947265625,178600
2023-11-16,45.31999969482422,45.31999969482422,44.060001373291016,44.709999084472656,44.31871795654297,190900
2023-11-17,44.959999084472656,45.20000076293945,44.29999923706055,44.650001525878906,44.259246826171875,549700
2023-11-20,44.560001373291016,45.349998474121094,44.47999954223633,45.060001373291016,44.6656608581543,172000
2023-11-21,45.029998779296875,45.650001525878906,44.959999084472656,45.5,45.101806640625,128300
2023-11-22,45.56999969482422,46.220001220703125,45.34000015258789,45.349998474121094,44.95311737060547,129400
2023-11-24,45.58000183105469,45.81999969482422,45.369998931884766,45.4900016784668,45.091896057128906,49700
2023-11-27,45.40999984741211,45.619998931884766,45.04999923706055,45.11000061035156,44.7152214050293,110500
2023-11-28,45.02000045776367,45.2400016784668,44.040000915527344,44.09000015258789,43.70414733886719,120300
2023-11-29,44.5,44.959999084472656,43.880001068115234,44.0099983215332,43.62484359741211,121100
2023-11-30,43.81999969482422,44.13999938964844,43.720001220703125,43.959999084472656,43.57528305053711,163700
2023-12-01,43.88999938964844,44.66999816894531,43.75,44.66999816894531,44.27906799316406,123500
2023-12-04,44.88999938964844,45.5,44.88999938964844,45.2400016784668,44.84408187866211,142000
2023-12-05,45.369998931884766,45.47999954223633,44.63999938964844,44.720001220703125,44.328636169433594,147100
2023-12-06,44.709999084472656,45.20000076293945,44.5099983215332,44.9900016784668,44.59627151489258,94800
2023-12-07,44.869998931884766,45.040000915527344,44.40999984741211,44.61000061035156,44.2195930480957,113300
2023-12-08,44.540000915527344,44.68000030517578,43.650001525878906,43.849998474121094,43.466243743896484,112500
2023-12-11,43.95000076293945,44.29999923706055,43.41999816894531,43.45000076293945,43.06974792480469,131900
2023-12-12,43.400001525878906,43.619998931884766,42.97999954223633,43.5099983215332,43.12922286987305,159400
2023-12-13,43.58000183105469,44.290000915527344,43.43000030517578,44.15999984741211,43.77353286743164,280700
2023-12-14,44.4900016784668,44.81999969482422,43.470001220703125,43.77000045776367,43.38694763183594,231100
2023-12-15,43.900001525878906,44.5,43.5099983215332,43.630001068115234,43.248172760009766,585000
2023-12-18,43.5,44.04999923706055,43.400001525878906,43.90999984741211,43.525718688964844,159000
2023-12-19,43.83000183105469,45.06999969482422,43.83000183105469,44.970001220703125,44.576446533203125,165400
2023-12-20,44.91999816894531,45.939998626708984,44.59000015258789,44.630001068115234,44.23942184448242,161100
2023-12-21,44.97999954223633,45.34000015258789,44.75,45.119998931884766,44.725128173828125,84400
2023-12-22,45.279998779296875,45.720001220703125,45.189998626708984,45.560001373291016,45.16128158569336,90900
2023-12-26,45.56999969482422,45.86000061035156,45.34000015258789,45.43000030517578,45.03241729736328,88700
2023-12-27,45.61000061035156,46.20000076293945,45.5099983215332,45.84000015258789,45.4388313293457,121700
2023-12-28,45.70000076293945,45.91999816894531,45.650001525878906,45.7599983215332,45.35953140258789,91900
2023-12-29,45.52000045776367,45.939998626708984,45.40999984741211,45.45000076293945,45.05224609375,117800
2024-01-02,45.5099983215332,45.75,44.880001068115234,45.04999923706055,44.65574264526367,118700
2024-01-03,45.099998474121094,45.099998474121094,44.29999923706055,44.38999938964844,44.00151824951172,117900
2024-01-04,44.43000030517578,44.529998779296875,43.959999084472656,44.08000183105469,43.694236755371094,109400
2024-01-05,43.939998626708984,44.81999969482422,43.91999816894531,44.63999938964844,44.249332427978516,125000
2024-01-08,44.470001220703125,44.709999084472656,44.029998779296875,44.11000061035156,43.72397232055664,100500
2024-01-09,44.0,44.0,43.540000915527344,43.75,43.36711883544922,96700
2024-01-10,43.709999084472656,44.060001373291016,43.5099983215332,43.59000015258789,43.20852279663086,81600
2024-01-11,43.5,44.349998474121094,43.5,44.290000915527344,43.90239715576172,140300
2024-01-12,44.47999954223633,44.65999984741211,44.0,44.279998779296875,43.89248275756836,82800
2024-01-16,44.119998931884766,44.45000076293945,43.88999938964844,44.0,43.614933013916016,96500
2024-01-17,43.869998931884766,44.2400016784668,43.72999954223633,43.75,43.36711883544922,135100
2024-01-18,43.75,44.0,43.08000183105469,43.689998626708984,43.30764389038086,159800
2024-01-19,43.70000076293945,43.70000076293945,43.0,43.66999816894531,43.28782272338867,120500
2024-01-22,43.38999938964844,44.34000015258789,43.38999938964844,44.150001525878906,43.76362228393555,188600
2024-01-23,44.45000076293945,44.54999923706055,43.79999923706055,44.029998779296875,43.64466857910156,105000
2024-01-24,44.25,44.25,43.290000915527344,43.4900016784668,43.109397888183594,128200
2024-01-25,43.70000076293945,44.06999969482422,43.58000183105469,43.939998626708984,43.555458068847656,96000
2024-01-26,44.18000030517578,44.630001068115234,44.04999923706055,44.150001525878906,43.76362228393555,67000
2024-01-29,44.279998779296875,44.61000061035156,44.20000076293945,44.31999969482422,43.932132720947266,76900
2024-01-30,44.09000015258789,44.91999816894531,43.7599983215332,44.81999969482422,44.427757263183594,219800
2024-01-31,44.93000030517578,44.93000030517578,43.63999938964844,43.65999984741211,43.27790832519531,155000
2024-02-01,43.72999954223633,44.95000076293945,43.709999084472656,44.810001373291016,44.4178466796875,231400
2024-02-02,44.38999938964844,44.38999938964844,43.619998931884766,43.630001068115234,43.248172760009766,120800
2024-02-05,43.4900016784668,43.52000045776367,43.0,43.20000076293945,42.821937561035156,119500
2024-02-06,43.11000061035156,43.619998931884766,43.11000061035156,43.290000915527344,42.91114807128906,94800
2024-02-07,43.189998626708984,43.52000045776367,42.86000061035156,43.369998931884766,42.99044418334961,107300
2024-02-08,43.439998626708984,44.459999084472656,43.439998626708984,44.43000030517578,44.04117202758789,119600
2024-02-09,44.310001373291016,44.7400016784668,44.20000076293945,44.529998779296875,44.14029312133789,115200
2024-02-12,44.529998779296875,45.2599983215332,44.459999084472656,44.869998931884766,44.47732162475586,112500
2024-02-13,44.5,44.5,42.95000076293945,42.9900016784668,42.613773345947266,176000
2024-02-14,43.2599983215332,43.63999938964844,43.040000915527344,43.5,43.11930847167969,131000
2024-02-15,43.5099983215332,43.95000076293945,43.38999938964844,43.68000030517578,43.297733306884766,127700
2024-02-16,43.54999923706055,43.790000915527344,43.16999816894531,43.2400016784668,42.86158752441406,144800
2024-02-20,43.09000015258789,43.540000915527344,42.880001068115234,43.459999084472656,43.07965850830078,151600
2024-02-21,43.54999923706055,44.08000183105469,43.08000183105469,43.95000076293945,43.565372467041016,218500
2024-02-22,44.040000915527344,44.400001525878906,42.2599983215332,42.9900016784668,42.613773345947266,244200
2024-02-23,42.7599983215332,43.2400016784668,42.75,43.130001068115234,42.75254821777344,155800
2024-02-26,42.939998626708984,43.13999938964844,42.2599983215332,42.47999954223633,42.10823440551758,201600
2024-02-27,42.47999954223633,43.41999816894531,42.0,43.099998474121094,42.722808837890625,172300
2024-02-28,42.939998626708984,43.709999084472656,42.779998779296875,43.15999984741211,42.78228759765625,119200
2024-02-29,43.310001373291016,43.70000076293945,42.970001220703125,43.31999969482422,42.940887451171875,124000
2024-03-01,43.220001220703125,43.31999969482422,42.720001220703125,42.88999938964844,42.5146484375,138000
2024-03-04,42.689998626708984,43.209999084472656,42.54999923706055,42.88999938964844,42.5146484375,170300
2024-03-05,42.88999938964844,42.959999084472656,42.209999084472656,42.2400016784668,41.870338439941406,113700
2024-03-06,42.43000030517578,42.75,42.209999084472656,42.470001220703125,42.098323822021484,313400
2024-03-07,42.56999969482422,43.630001068115234,42.56999969482422,43.619998931884766,43.238258361816406,227500
2024-03-08,44.040000915527344,45.63999938964844,44.040000915527344,45.380001068115234,44.98286056518555,294900
2024-03-11,45.290000915527344,45.439998626708984,44.9900016784668,45.41999816894531,45.02250671386719,157800
2024-03-12,45.41999816894531,46.040000915527344,45.029998779296875,45.400001525878906,45.002681732177734,162000
2024-03-13,45.16999816894531,45.66999816894531,45.0099983215332,45.47999954223633,45.08198165893555,162500
2024-03-14,45.2599983215332,45.31999969482422,44.81999969482422,45.18000030517578,45.01224136352539,175100
2024-03-15,45.060001373291016,46.439998626708984,45.060001373291016,45.880001068115234,45.70964431762695,827400
2024-03-18,45.79999923706055,46.369998931884766,45.650001525878906,45.869998931884766,45.699676513671875,204300
2024-03-19,45.9900016784668,46.310001373291016,45.72999954223633,45.869998931884766,45.699676513671875,274600
2024-03-20,46.04999923706055,46.119998931884766,45.630001068115234,46.04999923706055,45.87900924682617,128000
2024-03-21,45.970001220703125,46.209999084472656,45.68000030517578,45.959999084472656,45.789344787597656,145100
2024-03-22,46.13999938964844,46.13999938964844,45.599998474121094,45.630001068115234,45.4605712890625,88600
2024-03-25,45.68000030517578,46.0099983215332,45.54999923706055,45.880001068115234,45.70964431762695,107200
2024-03-26,46.150001525878906,46.63999938964844,45.95000076293945,45.9900016784668,45.81923294067383,164100
2024-03-27,46.470001220703125,46.529998779296875,45.91999816894531,46.22999954223633,46.05834197998047,112200
2024-03-28,46.5099983215332,46.70000076293945,46.0,46.150001525878906,45.978641510009766,160900
2024-04-01,46.25,46.459999084472656,45.59000015258789,45.79999923706055,45.62993621826172,129800
2024-04-02,45.65999984741211,45.849998474121094,45.279998779296875,45.810001373291016,45.6399040222168,159800
2024-04-03,45.650001525878906,45.959999084472656,45.52000045776367,45.7400016784668,45.57016372680664,114900
2024-04-04,45.86000061035156,46.59000015258789,45.779998779296875,46.54999923706055,46.37715148925781,123300
2024-04-05,46.470001220703125,47.02000045776367,46.470001220703125,46.619998931884766,46.44689178466797,139800
2024-04-08,46.619998931884766,47.689998626708984,46.619998931884766,47.61000061035156,47.43321990966797,213800
2024-04-09,47.58000183105469,48.20000076293945,46.75,47.18000030517578,47.00481414794922,198500
2024-04-10,46.939998626708984,47.029998779296875,46.54999923706055,46.599998474121094,46.42696762084961,157800
2024-04-11,46.54999923706055,47.04999923706055,46.459999084472656,46.77000045776367,46.596336364746094,130900
2024-04-12,46.650001525878906,46.880001068115234,45.650001525878906,45.720001220703125,45.550235748291016,184300
2024-04-15,45.86000061035156,46.040000915527344,45.47999954223633,45.4900016784668,45.32109069824219,166800
2024-04-16,45.400001525878906,45.630001068115234,44.970001220703125,45.45000076293945,45.2812385559082,150000
2024-04-17,45.7400016784668,45.75,45.25,45.619998931884766,45.45060729980469,132100
2024-04-18,45.59000015258789,46.25,45.40999984741211,46.119998931884766,45.94874954223633,169800
2024-04-19,46.0099983215332,46.84000015258789,45.970001220703125,46.75,46.576412200927734,129100
2024-04-22,46.75,47.06999969482422,46.560001373291016,46.75,46.576412200927734,87300
2024-04-23,46.84000015258789,47.279998779296875,46.540000915527344,46.88999938964844,46.71588897705078,138100
2024-04-24,46.779998779296875,46.970001220703125,46.290000915527344,46.41999816894531,46.24763488769531,107000
2024-04-25,46.400001525878906,46.52000045776367,45.470001220703125,46.22999954223633,46.05834197998047,115300
2024-04-26,46.119998931884766,46.689998626708984,46.11000061035156,46.470001220703125,46.29745101928711,87000
2024-04-29,46.59000015258789,46.84000015258789,46.119998931884766,46.2599983215332,46.08823013305664,113300
2024-04-30,46.0099983215332,46.4900016784668,45.7599983215332,46.22999954223633,46.05834197998047,92200
2024-05-01,46.209999084472656,46.84000015258789,46.13999938964844,46.45000076293945,46.27752685546875,89100
2024-05-02,46.75,46.91999816894531,46.439998626708984,46.849998474121094,46.6760368347168,87600
2024-05-03,47.0,47.189998626708984,46.599998474121094,46.91999816894531,46.74577713012695,209700
2024-05-06,47.0,47.27000045776367,46.22999954223633,46.279998779296875,46.108154296875,107400
2024-05-07,46.22999954223633,46.459999084472656,45.849998474121094,46.33000183105469,46.15797424316406,154600
2024-05-08,44.5,44.970001220703125,42.11000061035156,43.099998474121094,42.939964294433594,414200
2024-05-09,43.09000015258789,43.7400016784668,43.04999923706055,43.060001373291016,42.90011215209961,218200
2024-05-10,43.06999969482422,43.68000030517578,42.84000015258789,43.58000183105469,43.418182373046875,277400
2024-05-13,43.7599983215332,43.93000030517578,42.9900016784668,42.9900016784668,42.83037567138672,141000
2024-05-14,43.380001068115234,43.470001220703125,42.72999954223633,43.119998931884766,42.95988845825195,130800
2024-05-15,43.36000061035156,43.369998931884766,42.79999923706055,43.06999969482422,42.91007614135742,137400
2024-05-16,43.2599983215332,43.400001525878906,42.79999923706055,43.09000015258789,42.93000030517578,143400
2024-05-17,43.09000015258789,43.209999084472656,42.77000045776367,43.04999923706055,43.04999923706055,148500
2024-05-20,43.0099983215332,43.099998474121094,42.40999984741211,42.40999984741211,42.40999984741211,122800
2024-05-21,42.470001220703125,42.939998626708984,42.25,42.90999984741211,42.90999984741211,188000
2024-05-22,42.720001220703125,43.400001525878906,42.650001525878906,43.279998779296875,43.279998779296875,149200
2024-05-23,43.20000076293945,43.599998474121094,42.95000076293945,43.31999969482422,43.31999969482422,285200
2024-05-24,43.52000045776367,43.90999984741211,43.41999816894531,43.54999923706055,43.54999923706055,91800
2024-05-28,43.54999923706055,43.619998931884766,42.9900016784668,43.029998779296875,43.029998779296875,95600
2024-05-29,42.75,43.220001220703125,42.75,42.880001068115234,42.880001068115234,87400
2024-05-30,43.09000015258789,43.5,43.029998779296875,43.369998931884766,43.369998931884766,128500
2024-05-31,43.61000061035156,44.540000915527344,43.599998474121094,44.439998626708984,44.439998626708984,195000
2024-06-03,44.560001373291016,44.95000076293945,44.2400016784668,44.349998474121094,44.349998474121094,131300
2024-06-04,44.27000045776367,44.27000045776367,43.130001068115234,43.130001068115234,43.130001068115234,109300
2024-06-05,43.0,43.34000015258789,42.810001373291016,43.099998474121094,43.099998474121094,108400
2024-06-06,43.099998474121094,43.36000061035156,42.79999923706055,42.84000015258789,42.84000015258789,83600
2024-06-07,42.58000183105469,43.2400016784668,42.58000183105469,43.029998779296875,43.029998779296875,93800
2024-06-10,42.779998779296875,43.0099983215332,42.150001525878906,42.849998474121094,42.849998474121094,141000
2024-06-11,42.779998779296875,43.119998931884766,42.56999969482422,43.099998474121094,43.099998474121094,88300
2024-06-12,43.560001373291016,43.560001373291016,42.88999938964844,42.939998626708984,42.939998626708984,74900
2024-06-13,42.88999938964844,42.9900016784668,42.470001220703125,42.619998931884766,42.619998931884766,139100
